,sample_1,sample_2,sample_3
"('MAR02723', 'ENSG00000148795')",{},{},{}
"('MAR02725', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02728', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02743', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02747', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02749', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02751', 'ENSG00000148795')",{},{},{}
"('MAR02756', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02763', 'ENSG00000101846')","{'ENSG00000101846': ('ENSG00000101846', 1, 6.6)}","{'ENSG00000101846': ('ENSG00000101846', 1, 7.4)}","{'ENSG00000101846': ('ENSG00000101846', 1, 2.0)}"
"('MAR02765', 'ENSG00000109576 or ENSG00000137944')","{'ENSG00000109576': ('ENSG00000109576', 0.11594202898550726, 0.8), 'ENSG00000137944': ('ENSG00000137944', 0.8840579710144928, 6.1)}","{'ENSG00000109576': ('ENSG00000109576', 0.610989010989011, 27.8), 'ENSG00000137944': ('ENSG00000137944', 0.389010989010989, 17.7)}","{'ENSG00000109576': ('ENSG00000109576', 0.5, 3.9), 'ENSG00000137944': ('ENSG00000137944', 0.5, 3.9)}"
"('MAR02767', 'ENSG00000019186')",{},{},{}
"('MAR02779', '')",{},{},{}
"('MAR02781', 'ENSG00000151093')","{'ENSG00000151093': ('ENSG00000151093', 1, 14.6)}","{'ENSG00000151093': ('ENSG00000151093', 1, 18.6)}","{'ENSG00000151093': ('ENSG00000151093', 1, 4.9)}"
"('MAR02782', '')",{},{},{}
"('MAR02784', '')",{},{},{}
"('MAR02786', 'ENSG00000068366 or ENSG00000123983 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000068366': ('ENSG00000068366', 0.19924575738529224, 63.4), 'ENSG00000123983': ('ENSG00000123983', 0.19987429289754868, 63.6), 'ENSG00000151726': ('ENSG00000151726', 0.5854808296668761, 186.3), 'ENSG00000164398': ('ENSG00000164398', 0.01288497800125707, 4.1), 'ENSG00000197142': ('ENSG00000197142', 0.0025141420490257696, 0.8)}","{'ENSG00000068366': ('ENSG00000068366', 0.028110047846889946, 32.9), 'ENSG00000123983': ('ENSG00000123983', 0.03938824333561175, 46.1), 'ENSG00000151726': ('ENSG00000151726', 0.8552631578947367, 1001.0), 'ENSG00000164398': ('ENSG00000164398', 0.006578947368421052, 7.7), 'ENSG00000197142': ('ENSG00000197142', 0.0706596035543404, 82.7)}","{'ENSG00000068366': ('ENSG00000068366', 0.06650485436893203, 13.7), 'ENSG00000123983': ('ENSG00000123983', 0.6349514563106797, 130.8), 'ENSG00000151726': ('ENSG00000151726', 0.23689320388349508, 48.8), 'ENSG00000164398': ('ENSG00000164398', 0.04757281553398058, 9.8), 'ENSG00000197142': ('ENSG00000197142', 0.014077669902912619, 2.9)}"
"('MAR02802', 'ENSG00000068366 or ENSG00000123983 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000068366': ('ENSG00000068366', 0.19924575738529224, 63.4), 'ENSG00000123983': ('ENSG00000123983', 0.19987429289754868, 63.6), 'ENSG00000151726': ('ENSG00000151726', 0.5854808296668761, 186.3), 'ENSG00000164398': ('ENSG00000164398', 0.01288497800125707, 4.1), 'ENSG00000197142': ('ENSG00000197142', 0.0025141420490257696, 0.8)}","{'ENSG00000068366': ('ENSG00000068366', 0.028110047846889946, 32.9), 'ENSG00000123983': ('ENSG00000123983', 0.03938824333561175, 46.1), 'ENSG00000151726': ('ENSG00000151726', 0.8552631578947367, 1001.0), 'ENSG00000164398': ('ENSG00000164398', 0.006578947368421052, 7.7), 'ENSG00000197142': ('ENSG00000197142', 0.0706596035543404, 82.7)}","{'ENSG00000068366': ('ENSG00000068366', 0.06650485436893203, 13.7), 'ENSG00000123983': ('ENSG00000123983', 0.6349514563106797, 130.8), 'ENSG00000151726': ('ENSG00000151726', 0.23689320388349508, 48.8), 'ENSG00000164398': ('ENSG00000164398', 0.04757281553398058, 9.8), 'ENSG00000197142': ('ENSG00000197142', 0.014077669902912619, 2.9)}"
"('MAR02804', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}","{'ENSG00000087008': ('ENSG00000087008', 0.06211180124223602, 2.0), 'ENSG00000161533': ('ENSG00000161533', 0.9378881987577639, 30.2)}"
"('MAR02808', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}","{'ENSG00000087008': ('ENSG00000087008', 0.06211180124223602, 2.0), 'ENSG00000161533': ('ENSG00000161533', 0.9378881987577639, 30.2)}"
"('MAR02810', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}","{'ENSG00000087008': ('ENSG00000087008', 0.06211180124223602, 2.0), 'ENSG00000161533': ('ENSG00000161533', 0.9378881987577639, 30.2)}"
"('MAR02818', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}","{'ENSG00000087008': ('ENSG00000087008', 0.06211180124223602, 2.0), 'ENSG00000161533': ('ENSG00000161533', 0.9378881987577639, 30.2)}"
"('MAR02820', '')",{},{},{}
"('MAR02826', '')",{},{},{}
"('MAR02828', '')",{},{},{}
"('MAR02858', 'ENSG00000147576')","{'ENSG00000147576': ('ENSG00000147576', 1, 41.9)}","{'ENSG00000147576': ('ENSG00000147576', 1, 25.9)}","{'ENSG00000147576': ('ENSG00000147576', 1, 18.5)}"
"('MAR02860', '')",{},{},{}
"('MAR02881', 'ENSG00000203857 or ENSG00000203859')",{},{},{}
"('MAR02883', '')",{},{},{}
"('MAR02885', 'ENSG00000135929')","{'ENSG00000135929': ('ENSG00000135929', 1, 2.6)}","{'ENSG00000135929': ('ENSG00000135929', 1, 363.4)}","{'ENSG00000135929': ('ENSG00000135929', 1, 18.5)}"
"('MAR02887', '')",{},{},{}
"('MAR02889', '')",{},{},{}
"('MAR02891', 'ENSG00000135929')","{'ENSG00000135929': ('ENSG00000135929', 1, 2.6)}","{'ENSG00000135929': ('ENSG00000135929', 1, 363.4)}","{'ENSG00000135929': ('ENSG00000135929', 1, 18.5)}"
"('MAR02893', '')",{},{},{}
"('MAR02895', '')",{},{},{}
"('MAR02933', '')",{},{},{}
"('MAR02934', '')",{},{},{}
"('MAR02935', '')",{},{},{}
"('MAR02936', '')",{},{},{}
"('MAR02937', '')",{},{},{}
"('MAR02938', '')",{},{},{}
"('MAR02939', '')",{},{},{}
"('MAR02940', 'ENSG00000097021 or ENSG00000119673')","{'ENSG00000097021': ('ENSG00000097021', 0.20454545454545456, 9.0), 'ENSG00000119673': ('ENSG00000119673', 0.7954545454545454, 35.0)}","{'ENSG00000097021': ('ENSG00000097021', 0.3317757009345794, 14.2), 'ENSG00000119673': ('ENSG00000119673', 0.6682242990654207, 28.6)}","{'ENSG00000097021': ('ENSG00000097021', 0.5, 1.0), 'ENSG00000119673': ('ENSG00000119673', 0.5, 1.0)}"
"('MAR02941', '')",{},{},{}
"('MAR02950', 'ENSG00000116171')","{'ENSG00000116171': ('ENSG00000116171', 1, 203.2)}","{'ENSG00000116171': ('ENSG00000116171', 1, 1183.6)}","{'ENSG00000116171': ('ENSG00000116171', 1, 42.0)}"
"('MAR02953', 'ENSG00000116171')","{'ENSG00000116171': ('ENSG00000116171', 1, 203.2)}","{'ENSG00000116171': ('ENSG00000116171', 1, 1183.6)}","{'ENSG00000116171': ('ENSG00000116171', 1, 42.0)}"
"('MAR02958', 'ENSG00000173786')","{'ENSG00000173786': ('ENSG00000173786', 1, 12.5)}","{'ENSG00000173786': ('ENSG00000173786', 1, 33.8)}","{'ENSG00000173786': ('ENSG00000173786', 1, 22.4)}"
"('MAR02960', '')",{},{},{}
"('MAR02993', '')",{},{},{}
"('MAR02995', 'ENSG00000197448')","{'ENSG00000197448': ('ENSG00000197448', 1, 230.7)}","{'ENSG00000197448': ('ENSG00000197448', 1, 331.2)}","{'ENSG00000197448': ('ENSG00000197448', 1, 61.5)}"
"('MAR02997', 'ENSG00000107242 or ENSG00000143398 or ENSG00000186111')","{'ENSG00000143398': ('ENSG00000143398', 0.9690265486725664, 21.9), 'ENSG00000186111': ('ENSG00000186111', 0.030973451327433628, 0.7)}","{'ENSG00000143398': ('ENSG00000143398', 0.7902097902097902, 11.3), 'ENSG00000186111': ('ENSG00000186111', 0.2097902097902098, 3.0)}","{'ENSG00000143398': ('ENSG00000143398', 0.7121951219512195, 14.6), 'ENSG00000186111': ('ENSG00000186111', 0.2878048780487805, 5.9)}"
"('MAR03004', 'ENSG00000150867 or ENSG00000166908 or ENSG00000276293')","{'ENSG00000150867': ('ENSG00000150867', 0.15468409586056645, 7.1), 'ENSG00000166908': ('ENSG00000166908', 0.23747276688453162, 10.9), 'ENSG00000276293': ('ENSG00000276293', 0.6078431372549019, 27.9)}","{'ENSG00000150867': ('ENSG00000150867', 0.3592233009708738, 11.1), 'ENSG00000166908': ('ENSG00000166908', 0.27831715210355984, 8.6), 'ENSG00000276293': ('ENSG00000276293', 0.3624595469255663, 11.2)}","{'ENSG00000150867': ('ENSG00000150867', 0.11026615969581749, 2.9), 'ENSG00000166908': ('ENSG00000166908', 0.11026615969581749, 2.9), 'ENSG00000276293': ('ENSG00000276293', 0.779467680608365, 20.5)}"
"('MAR03005', 'ENSG00000012779')","{'ENSG00000012779': ('ENSG00000012779', 1, 0.5)}","{'ENSG00000012779': ('ENSG00000012779', 1, 2.1)}","{'ENSG00000012779': ('ENSG00000012779', 1, 2.0)}"
"('MAR03006', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR03010', 'ENSG00000162407')","{'ENSG00000162407': ('ENSG00000162407', 1, 69.4)}","{'ENSG00000162407': ('ENSG00000162407', 1, 100.7)}","{'ENSG00000162407': ('ENSG00000162407', 1, 29.3)}"
"('MAR03012', 'ENSG00000162407')","{'ENSG00000162407': ('ENSG00000162407', 1, 69.4)}","{'ENSG00000162407': ('ENSG00000162407', 1, 100.7)}","{'ENSG00000162407': ('ENSG00000162407', 1, 29.3)}"
"('MAR03016', '')",{},{},{}
"('MAR03031', 'ENSG00000241635')",{},{},{}
"('MAR03036', '')",{},{},{}
"('MAR03038', 'ENSG00000231852')",{},{},{}
"('MAR03039', '')",{},{},{}
"('MAR03040', 'ENSG00000135929')","{'ENSG00000135929': ('ENSG00000135929', 1, 2.6)}","{'ENSG00000135929': ('ENSG00000135929', 1, 363.4)}","{'ENSG00000135929': ('ENSG00000135929', 1, 18.5)}"
"('MAR03041', '')",{},{},{}
"('MAR03042', 'ENSG00000092009')",{},{},{}
"('MAR03043', 'ENSG00000091704 or ENSG00000158516 or ENSG00000158525 or ENSG00000165078')",{},{},{}
"('MAR03044', 'ENSG00000166340')","{'ENSG00000166340': ('ENSG00000166340', 1, 28.4)}","{'ENSG00000166340': ('ENSG00000166340', 1, 66.3)}","{'ENSG00000166340': ('ENSG00000166340', 1, 11.7)}"
"('MAR03045', 'ENSG00000091704 or ENSG00000158516 or ENSG00000158525 or ENSG00000165078')",{},{},{}
"('MAR03046', 'ENSG00000197448')","{'ENSG00000197448': ('ENSG00000197448', 1, 230.7)}","{'ENSG00000197448': ('ENSG00000197448', 1, 331.2)}","{'ENSG00000197448': ('ENSG00000197448', 1, 61.5)}"
"('MAR03047', '')",{},{},{}
"('MAR03048', 'ENSG00000109576')","{'ENSG00000109576': ('ENSG00000109576', 1, 0.8)}","{'ENSG00000109576': ('ENSG00000109576', 1, 27.8)}","{'ENSG00000109576': ('ENSG00000109576', 1, 3.9)}"
"('MAR03049', '')",{},{},{}
"('MAR03050', '')",{},{},{}
"('MAR03051', 'ENSG00000109181 or ENSG00000135226 or ENSG00000156096 or ENSG00000167165 or ENSG00000171234 or ENSG00000196620 or ENSG00000197888 or ENSG00000213759 or ENSG00000288705 or ENSG00000241119 or ENSG00000241635 or ENSG00000242515 or ENSG00000288702 or ENSG00000244122 or ENSG00000244474')","{'ENSG00000196620': ('ENSG00000196620', 1, 0.2)}","{'ENSG00000196620': ('ENSG00000196620', 1, 139.0)}","{'ENSG00000196620': ('ENSG00000196620', 1, 3.9)}"
"('MAR03052', 'ENSG00000109181 or ENSG00000135226 or ENSG00000156096 or ENSG00000167165 or ENSG00000171234 or ENSG00000196620 or ENSG00000197888 or ENSG00000213759 or ENSG00000288705 or ENSG00000241119 or ENSG00000241635 or ENSG00000242515 or ENSG00000288702 or ENSG00000244122 or ENSG00000244474')","{'ENSG00000196620': ('ENSG00000196620', 1, 0.2)}","{'ENSG00000196620': ('ENSG00000196620', 1, 139.0)}","{'ENSG00000196620': ('ENSG00000196620', 1, 3.9)}"
"('MAR03061', 'ENSG00000172893')","{'ENSG00000172893': ('ENSG00000172893', 1, 7.9)}","{'ENSG00000172893': ('ENSG00000172893', 1, 128.9)}","{'ENSG00000172893': ('ENSG00000172893', 1, 3.9)}"
"('MAR03119', '')",{},{},{}
"('MAR03120', '')",{},{},{}
"('MAR03124', 'ENSG00000008394 or ENSG00000100577 or ENSG00000197448')","{'ENSG00000008394': ('ENSG00000008394', 0.008979591836734696, 2.2), 'ENSG00000100577': ('ENSG00000100577', 0.04938775510204081, 12.1), 'ENSG00000197448': ('ENSG00000197448', 0.9416326530612245, 230.7)}","{'ENSG00000008394': ('ENSG00000008394', 0.8615202208266178, 4650.4), 'ENSG00000100577': ('ENSG00000100577', 0.07712258470886828, 416.3), 'ENSG00000197448': ('ENSG00000197448', 0.06135719446451398, 331.2)}","{'ENSG00000008394': ('ENSG00000008394', 0.18781725888324874, 18.5), 'ENSG00000100577': ('ENSG00000100577', 0.18781725888324874, 18.5), 'ENSG00000197448': ('ENSG00000197448', 0.6243654822335025, 61.5)}"
"('MAR03126', '')",{},{},{}
"('MAR03127', 'ENSG00000130234 or ENSG00000159640')","{'ENSG00000159640': ('ENSG00000159640', 1, 0.9)}","{'ENSG00000159640': ('ENSG00000159640', 1, 0.4)}","{'ENSG00000159640': ('ENSG00000159640', 1, 4.9)}"
"('MAR03131', '')",{},{},{}
"('MAR03133', '')",{},{},{}
"('MAR03134', 'ENSG00000160868')",{},{},{}
"('MAR03138', '')",{},{},{}
"('MAR03140', 'ENSG00000167419')",{},{},{}
"('MAR03141', 'ENSG00000005381 or ENSG00000117592')","{'ENSG00000117592': ('ENSG00000117592', 1, 568.1)}","{'ENSG00000117592': ('ENSG00000117592', 1, 1371.6)}","{'ENSG00000117592': ('ENSG00000117592', 1, 411.8)}"
"('MAR03145', 'ENSG00000005381')",{},{},{}
"('MAR03147', 'ENSG00000167419')",{},{},{}
"('MAR03148', 'ENSG00000005381 or ENSG00000117592')","{'ENSG00000117592': ('ENSG00000117592', 1, 568.1)}","{'ENSG00000117592': ('ENSG00000117592', 1, 1371.6)}","{'ENSG00000117592': ('ENSG00000117592', 1, 411.8)}"
"('MAR03152', 'ENSG00000005381')",{},{},{}
"('MAR03154', 'ENSG00000197448')","{'ENSG00000197448': ('ENSG00000197448', 1, 230.7)}","{'ENSG00000197448': ('ENSG00000197448', 1, 331.2)}","{'ENSG00000197448': ('ENSG00000197448', 1, 61.5)}"
"('MAR03155', 'ENSG00000197448')","{'ENSG00000197448': ('ENSG00000197448', 1, 230.7)}","{'ENSG00000197448': ('ENSG00000197448', 1, 331.2)}","{'ENSG00000197448': ('ENSG00000197448', 1, 61.5)}"
