,sample_1,sample_2,sample_3,sample_4
"('MAR02702', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02705', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02708', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02711', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02714', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02717', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02720', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02726', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02730', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02733', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02736', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02739', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02742', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02746', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02752', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02755', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02759', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02762', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02768', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02771', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02774', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR02877', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR03032', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')","{'ENSG00000110090': ('ENSG00000110090', 1, 25.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 12.3)}","{'ENSG00000110090': ('ENSG00000110090', 1, 89.1)}","{'ENSG00000110090': ('ENSG00000110090', 1, 9.6)}"
"('MAR03521', '')",{},{},{},{}
"('MAR08419', '')",{},{},{},{}
"('MAR00160', 'ENSG00000178537')",{},{},{},{}
"('MAR00161', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR00162', 'ENSG00000178537')",{},{},{},{}
"('MAR00163', 'ENSG00000005469')","{'ENSG00000005469': ('ENSG00000005469', 1, 50.6)}","{'ENSG00000005469': ('ENSG00000005469', 1, 18.4)}","{'ENSG00000005469': ('ENSG00000005469', 1, 33.0)}","{'ENSG00000005469': ('ENSG00000005469', 1, 19.5)}"
"('MAR02592', 'ENSG00000178537 or ENSG00000197119')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02593', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02596', 'ENSG00000178537 or ENSG00000197119')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02598', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02600', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02601', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02603', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02604', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02606', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02607', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02609', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02610', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02612', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02613', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02616', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02618', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02621', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02622', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02624', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02625', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02629', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02630', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02634', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02635', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02638', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02640', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02644', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02646', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02649', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
"('MAR02650', 'ENSG00000095321 or ENSG00000157184')","{'ENSG00000095321': ('ENSG00000095321', 0.25, 3.9), 'ENSG00000157184': ('ENSG00000157184', 0.75, 11.7)}","{'ENSG00000095321': ('ENSG00000095321', 0.08401084010840108, 3.1), 'ENSG00000157184': ('ENSG00000157184', 0.9159891598915989, 33.8)}","{'ENSG00000095321': ('ENSG00000095321', 0.40495867768595045, 58.8), 'ENSG00000157184': ('ENSG00000157184', 0.5950413223140497, 86.4)}","{'ENSG00000095321': ('ENSG00000095321', 0.5622688039457461, 45.6), 'ENSG00000157184': ('ENSG00000157184', 0.43773119605425403, 35.5)}"
"('MAR02652', 'ENSG00000149742 or ENSG00000175003 or ENSG00000178537 or ENSG00000197119 or ENSG00000197208')","{'ENSG00000197119': ('ENSG00000197119', 1, 105.0)}","{'ENSG00000197119': ('ENSG00000197119', 1, 6.1)}","{'ENSG00000197119': ('ENSG00000197119', 1, 7.2)}","{'ENSG00000197119': ('ENSG00000197119', 1, 9.6)}"
