,sample_1,sample_2,sample_3,sample_4,sample_5
MAR07707,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07771,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07775,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07779,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07782,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07783,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07785,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07788,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07790,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07797,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08016,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08020,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08359,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08414,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08754,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08756,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08926,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09179,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09181,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09678,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09679,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09680,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09017,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00984,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01089,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01090,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01094,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01095,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02564,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02585,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04274,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04275,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04277,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04535,5.8,9.2,15.6,18.9,11.0
MAR04538,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04893,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04904,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04916,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05422,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05423,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05424,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06617,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06619,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07653,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07664,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07665,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07712,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07763,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07764,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07767,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07773,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07786,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07792,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07795,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07796,113.9,107.6,156.3,131.5,142.70000000000002
MAR07855,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07856,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07857,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07858,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07859,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07861,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07862,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07877,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08024,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08028,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08082,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08361,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08363,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08412,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08447,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08476,38.4,6.1,26.6,13.7,1.0
MAR08789,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08828,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08837,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08838,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08839,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08840,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08841,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08842,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08843,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08844,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08845,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08862,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08868,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08871,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08894,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08909,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08918,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09673,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09674,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08638,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08642,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04314,260.9,568.5,309.6,371.59999999999997,637.2
MAR09016,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09018,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00769,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00791,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00796,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00798,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00802,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00831,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00913,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00929,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01917,245.3,104.5,82.9,183.8,106.6
MAR02040,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02087,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02090,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02101,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03987,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04887,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04903,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04907,83.0,255.10000000000002,165.2,227.9,268.7
MAR04962,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05047,0.2,3.1,4.8,2.8,6.3
MAR05048,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05049,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05050,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05051,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05052,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05053,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05054,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05055,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05056,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05057,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05058,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05059,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05060,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05061,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05062,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05063,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05064,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05065,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05066,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05067,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05197,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05199,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05201,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05204,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05212,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05214,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05217,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05218,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05220,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05224,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05226,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05228,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05230,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07196,8.9,3.1,11.3,28.6,28.9
MAR07199,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07224,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07252,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07283,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07374,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07430,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07454,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07470,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07483,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07500,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07512,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07524,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07540,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07556,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07570,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07581,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07584,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07710,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07711,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07714,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07715,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07718,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07720,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07722,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07724,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07726,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07727,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07729,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07730,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07732,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07762,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07770,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07799,211.90000000000003,424.2,247.39999999999998,342.8,446.90000000000003
MAR07907,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07915,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07918,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07924,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07927,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08118,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08119,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08121,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08123,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08125,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08127,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08131,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08134,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08196,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08200,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08202,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08203,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08208,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08216,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08244,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08355,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08370,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08490,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08491,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08492,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08531,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08588,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08590,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08688,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08753,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08763,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08858,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08875,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08885,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08887,8.9,3.1,11.3,28.6,28.9
MAR08908,8.9,3.1,11.3,28.6,28.9
MAR08928,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09672,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00612,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03597,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04961,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05045,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05248,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05249,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05250,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05251,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05252,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05253,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05255,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07198,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07284,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09738,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09739,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09740,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09741,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09742,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09743,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09744,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09745,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09746,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09747,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09748,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09749,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09750,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09751,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09752,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09753,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09754,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09755,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09756,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09757,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09758,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09759,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09760,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09761,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09762,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09763,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09764,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09766,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09767,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09768,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09769,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09770,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09771,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09772,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09773,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09774,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09775,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09776,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09778,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09779,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09780,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09781,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09782,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09783,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09784,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09785,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09786,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09787,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09788,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09789,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09790,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09791,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09792,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09793,5.2,33.8,12.5,338.8,58.7
MAR09794,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09795,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09796,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00652,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00717,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00731,51.0,21.5,48.1,19.9,21.4
MAR00732,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00734,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00917,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00918,25.200000000000003,18.4,46.8,100.30000000000001,55.3
MAR01916,245.3,104.5,82.9,183.8,106.6
MAR04125,6.1,6.1,10.0,12.0,11.8
MAR04892,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04902,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04955,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06577,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06578,260.9,568.5,309.6,371.59999999999997,637.2
MAR07201,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07204,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07331,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07431,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07433,4.9,3.1,13.3,14.0,8.0
MAR07434,6.9,9.2,14.4,44.6,23.4
MAR07435,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07437,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07675,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07693,5.8,9.2,15.6,18.9,11.0
MAR07694,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07695,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07733,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07740,11.2,9.2,11.0,14.8,10.9
MAR07743,84.3,18.5,57.800000000000004,85.4,48.1
MAR07759,1.9,6.1,17.4,0.8,13.0
MAR07761,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07793,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08084,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08086,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08145,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08146,51.0,21.5,48.1,19.9,21.4
MAR08153,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08157,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08160,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08163,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08193,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08195,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08199,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08205,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08207,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08213,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08215,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08222,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08230,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08232,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08241,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08243,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08252,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08259,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08265,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08269,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08272,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08282,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08289,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08296,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08299,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08303,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08310,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08312,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08314,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08320,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08323,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08328,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08335,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08338,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08496,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08524,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08527,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08661,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08673,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08793,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08834,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08856,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08857,25.200000000000003,18.4,46.8,100.30000000000001,55.3
MAR08874,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08880,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08882,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08895,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08897,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08900,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08902,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08904,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08920,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09199,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09664,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09665,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09666,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09667,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09668,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09669,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09670,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09671,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07182,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07330,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07432,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04313,260.9,568.5,309.6,371.59999999999997,637.2
MAR07307,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01809,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00020,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00461,16.7,6.1,10.5,74.6,29.3
MAR00462,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00466,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00467,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00664,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00730,115.6,52.300000000000004,95.80000000000001,72.19999999999999,79.5
MAR00768,51.0,21.5,48.1,19.9,21.4
MAR00771,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00966,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01035,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01143,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01189,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01240,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01252,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01269,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01306,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01309,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01311,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01316,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01331,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01392,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01530,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01672,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01937,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01998,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02039,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02066,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02081,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02092,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02103,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02554,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02569,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03953,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04123,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04126,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04846,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04856,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04876,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04877,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04878,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04879,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04880,3.3,3.1,5.6,98.6,8.9
MAR04881,6.9,9.2,14.4,44.6,23.4
MAR04883,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04894,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04906,83.0,255.10000000000002,165.2,227.9,268.7
MAR04913,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04917,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04941,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04942,-1.0,-1.0,-1.0,-1.0,-1.0
