,sample_1,sample_2
"('MAR08971', 'ENSG00000160211')","{'ENSG00000160211': ('ENSG00000160211', 1, 3.077)}","{'ENSG00000160211': ('ENSG00000160211', 1, 6.522)}"
"('MAR08972', 'ENSG00000115902')","{'ENSG00000115902': ('ENSG00000115902', 1, 4.738)}","{'ENSG00000115902': ('ENSG00000115902', 1, 3.001)}"
"('MAR08974', '')",{},{}
"('MAR08975', '')",{},{}
"('MAR08976', '')",{},{}
"('MAR08977', '')",{},{}
"('MAR08978', '')",{},{}
"('MAR08979', '')",{},{}
"('MAR08980', '')",{},{}
"('MAR08981', '')",{},{}
"('MAR08982', '')",{},{}
"('MAR08983', '')",{},{}
"('MAR08984', '')",{},{}
"('MAR08986', '')",{},{}
"('MAR08987', '')",{},{}
"('MAR08988', '')",{},{}
"('MAR08989', '')",{},{}
"('MAR08991', '')",{},{}
"('MAR08993', '')",{},{}
"('MAR08994', '')",{},{}
"('MAR08995', '')",{},{}
"('MAR08996', '')",{},{}
"('MAR08997', '')",{},{}
"('MAR08998', '')",{},{}
"('MAR08999', '')",{},{}
"('MAR09000', '')",{},{}
"('MAR09001', '')",{},{}
"('MAR09002', '')",{},{}
"('MAR09003', '')",{},{}
"('MAR09004', '')",{},{}
"('MAR09005', '')",{},{}
"('MAR09006', '')",{},{}
"('MAR09007', '')",{},{}
"('MAR09008', '')",{},{}
"('MAR09009', '')",{},{}
"('MAR09010', '')",{},{}
"('MAR09011', '')",{},{}
"('MAR09012', '')",{},{}
"('MAR09013', '')",{},{}
"('MAR09021', '')",{},{}
"('MAR09025', '')",{},{}
"('MAR09026', '')",{},{}
"('MAR09027', '')",{},{}
"('MAR09028', '')",{},{}
"('MAR09029', '')",{},{}
"('MAR09030', '')",{},{}
"('MAR09031', 'ENSG00000137204')","{'ENSG00000137204': ('ENSG00000137204', 1, 272.0)}","{'ENSG00000137204': ('ENSG00000137204', 1, 202.0)}"
"('MAR09057', '')",{},{}
"('MAR09059', 'ENSG00000004939')",{},{}
"('MAR09060', '')",{},{}
"('MAR09112', '')",{},{}
"('MAR09170', '')",{},{}
"('MAR09186', '')",{},{}
"('MAR09274', 'ENSG00000149150 or ENSG00000167703')",{},{}
"('MAR09402', 'ENSG00000092068')",{},{}
"('MAR09403', 'ENSG00000149150')",{},{}
"('MAR09459', '')",{},{}
"('MAR09526', '')",{},{}
"('MAR09533', '')",{},{}
"('MAR09576', 'ENSG00000149452 or ENSG00000197901')",{},{}
"('MAR09589', '')",{},{}
"('MAR09723', '')",{},{}
"('MAR09736', 'ENSG00000103257')","{'ENSG00000103257': ('ENSG00000103257', 1, 4.584)}","{'ENSG00000103257': ('ENSG00000103257', 1, 7.793)}"
"('MAR09819', 'ENSG00000197901')",{},{}
"('MAR09820', '')",{},{}
"('MAR09821', '')",{},{}
"('MAR09822', '')",{},{}
"('MAR09823', '')",{},{}
"('MAR09824', '')",{},{}
"('MAR09825', '')",{},{}
"('MAR09826', '')",{},{}
"('MAR09827', '')",{},{}
"('MAR09828', '')",{},{}
"('MAR09829', '')",{},{}
"('MAR09830', '')",{},{}
"('MAR09831', '')",{},{}
"('MAR09832', '')",{},{}
"('MAR09833', '')",{},{}
"('MAR09834', '')",{},{}
"('MAR09835', '')",{},{}
"('MAR09836', '')",{},{}
"('MAR09837', '')",{},{}
"('MAR09838', '')",{},{}
"('MAR09839', '')",{},{}
"('MAR09840', '')",{},{}
"('MAR09841', '')",{},{}
"('MAR09842', '')",{},{}
"('MAR09843', '')",{},{}
"('MAR09844', '')",{},{}
"('MAR09845', '')",{},{}
"('MAR09846', '')",{},{}
"('MAR09847', '')",{},{}
"('MAR09848', '')",{},{}
"('MAR09849', '')",{},{}
"('MAR09850', '')",{},{}
"('MAR09851', '')",{},{}
"('MAR09852', '')",{},{}
"('MAR09853', '')",{},{}
"('MAR09854', '')",{},{}
"('MAR09855', '')",{},{}
"('MAR09856', '')",{},{}
"('MAR09857', '')",{},{}
"('MAR09858', '')",{},{}
"('MAR09859', '')",{},{}
"('MAR09860', '')",{},{}
"('MAR09861', '')",{},{}
"('MAR09862', '')",{},{}
"('MAR09863', '')",{},{}
"('MAR09864', '')",{},{}
"('MAR09865', '')",{},{}
"('MAR09866', '')",{},{}
"('MAR09867', '')",{},{}
"('MAR09868', '')",{},{}
"('MAR09869', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09870', 'ENSG00000130304 or ENSG00000167114')","{'ENSG00000130304': ('ENSG00000130304', 1, 8.588)}","{'ENSG00000130304': ('ENSG00000130304', 1, 5.933)}"
"('MAR09871', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09872', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09873', 'ENSG00000111181')",{},{}
"('MAR09874', 'ENSG00000256870')",{},{}
"('MAR09875', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR09876', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09877', 'ENSG00000121270')",{},{}
"('MAR09878', 'ENSG00000164638')",{},{}
"('MAR09879', 'ENSG00000141338')",{},{}
"('MAR09880', 'ENSG00000121270')",{},{}
"('MAR09881', 'ENSG00000141338')",{},{}
"('MAR09882', 'ENSG00000005471 or ENSG00000023839 or ENSG00000103222 or ENSG00000114770 or ENSG00000118777 or ENSG00000121270 or ENSG00000125257')","{'ENSG00000023839': ('ENSG00000023839', 0.913663254519071, 278.3), 'ENSG00000103222': ('ENSG00000103222', 0.019494546911010577, 5.938), 'ENSG00000114770': ('ENSG00000114770', 0.03552222929894484, 10.82), 'ENSG00000118777': ('ENSG00000118777', 0.011063762729893171, 3.37), 'ENSG00000125257': ('ENSG00000125257', 0.020256206541080374, 6.17)}","{'ENSG00000023839': ('ENSG00000023839', 0.9295565940955203, 326.2), 'ENSG00000103222': ('ENSG00000103222', 0.01899863216687564, 6.667), 'ENSG00000114770': ('ENSG00000114770', 0.01827767012424484, 6.414), 'ENSG00000118777': ('ENSG00000118777', 0.006368972985295794, 2.235), 'ENSG00000125257': ('ENSG00000125257', 0.02679813062806338, 9.404)}"
"('MAR09883', 'ENSG00000197901')",{},{}
"('MAR09884', 'ENSG00000137204 or ENSG00000149452 or ENSG00000168065')","{'ENSG00000137204': ('ENSG00000137204', 1, 272.0)}","{'ENSG00000137204': ('ENSG00000137204', 1, 202.0)}"
"('MAR09885', 'ENSG00000084453 or ENSG00000134538')","{'ENSG00000134538': ('ENSG00000134538', 1, 920.9)}","{'ENSG00000134538': ('ENSG00000134538', 1, 769.5)}"
"('MAR09886', 'ENSG00000111181')",{},{}
"('MAR09888', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09889', 'ENSG00000197506')",{},{}
"('MAR09890', 'ENSG00000103569 or ENSG00000143595 or ENSG00000165269 or ENSG00000165272')","{'ENSG00000103569': ('ENSG00000103569', 1, 94.86)}","{'ENSG00000103569': ('ENSG00000103569', 1, 99.75)}"
"('MAR09891', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09892', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09893', 'ENSG00000141338')",{},{}
"('MAR09894', 'ENSG00000130304 or ENSG00000140284')","{'ENSG00000130304': ('ENSG00000130304', 0.11213244894761581, 8.588), 'ENSG00000140284': ('ENSG00000140284', 0.8878675510523842, 68.0)}","{'ENSG00000130304': ('ENSG00000130304', 0.07984872750763765, 5.933), 'ENSG00000140284': ('ENSG00000140284', 0.9201512724923625, 68.37)}"
"('MAR09895', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09896', 'ENSG00000256870')",{},{}
"('MAR09897', 'ENSG00000167972')",{},{}
"('MAR09898', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09899', 'ENSG00000118777')","{'ENSG00000118777': ('ENSG00000118777', 1, 3.37)}","{'ENSG00000118777': ('ENSG00000118777', 1, 2.235)}"
"('MAR09900', 'ENSG00000256870')",{},{}
"('MAR09901', 'ENSG00000165029')",{},{}
"('MAR09902', 'ENSG00000256870')",{},{}
"('MAR09903', 'ENSG00000198691')",{},{}
"('MAR09904', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09905', 'ENSG00000164638')",{},{}
"('MAR09906', 'ENSG00000141338')",{},{}
"('MAR09907', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09908', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09909', 'ENSG00000147003 and ENSG00000164363')",{},{}
"('MAR09910', 'ENSG00000132517 or ENSG00000185803')",{},{}
"('MAR09911', '')",{},{}
"('MAR09912', 'ENSG00000197375')",{},{}
"('MAR09913', 'ENSG00000197375')",{},{}
"('MAR09914', 'ENSG00000197375')",{},{}
"('MAR09915', 'ENSG00000197375')",{},{}
"('MAR09916', 'ENSG00000197375')",{},{}
"('MAR09917', 'ENSG00000197375')",{},{}
"('MAR09918', 'ENSG00000197375')",{},{}
"('MAR09919', '')",{},{}
"('MAR09920', '')",{},{}
"('MAR09921', '')",{},{}
"('MAR09922', '')",{},{}
"('MAR09923', '')",{},{}
"('MAR09924', '')",{},{}
"('MAR09925', '')",{},{}
"('MAR09926', '')",{},{}
"('MAR09927', '')",{},{}
"('MAR09928', '')",{},{}
"('MAR09929', '')",{},{}
"('MAR09930', '')",{},{}
"('MAR09931', '')",{},{}
"('MAR09932', '')",{},{}
"('MAR09933', '')",{},{}
"('MAR09934', 'ENSG00000164120')",{},{}
"('MAR09935', '')",{},{}
"('MAR09936', '')",{},{}
"('MAR09937', 'ENSG00000100197')","{'ENSG00000100197': ('ENSG00000100197', 1, 146.2)}","{'ENSG00000100197': ('ENSG00000100197', 1, 113.5)}"
"('MAR09938', 'ENSG00000134824')",{},{}
"('MAR09939', '')",{},{}
"('MAR09940', '')",{},{}
"('MAR09941', '')",{},{}
"('MAR09942', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09943', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09944', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09945', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09946', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09947', 'ENSG00000107798 or ENSG00000170835')","{'ENSG00000107798': ('ENSG00000107798', 0.9962163562221872, 765.4), 'ENSG00000170835': ('ENSG00000170835', 0.0037836437778127753, 2.907)}","{'ENSG00000107798': ('ENSG00000107798', 0.9973915254576259, 698.2), 'ENSG00000170835': ('ENSG00000170835', 0.0026084745423741403, 1.826)}"
"('MAR09948', '')",{},{}
"('MAR09949', '')",{},{}
"('MAR09950', '')",{},{}
"('MAR09951', 'ENSG00000125772')",{},{}
"('MAR09952', '')",{},{}
"('MAR09953', '')",{},{}
"('MAR09954', '')",{},{}
"('MAR09955', '')",{},{}
"('MAR09956', '')",{},{}
"('MAR09957', '')",{},{}
"('MAR09958', '')",{},{}
"('MAR09959', '')",{},{}
"('MAR09960', '')",{},{}
"('MAR09961', '')",{},{}
"('MAR09962', '')",{},{}
"('MAR09963', '')",{},{}
"('MAR09964', '')",{},{}
"('MAR09965', '')",{},{}
"('MAR09966', '')",{},{}
"('MAR09967', '')",{},{}
"('MAR09968', '')",{},{}
"('MAR09969', '')",{},{}
"('MAR09970', '')",{},{}
"('MAR09971', '')",{},{}
"('MAR09972', '')",{},{}
"('MAR09973', '')",{},{}
"('MAR09974', '')",{},{}
"('MAR09975', '')",{},{}
"('MAR09976', '')",{},{}
"('MAR09977', '')",{},{}
"('MAR09978', '')",{},{}
"('MAR09979', '')",{},{}
"('MAR09980', '')",{},{}
"('MAR09981', '')",{},{}
"('MAR09982', '')",{},{}
"('MAR09983', '')",{},{}
"('MAR09984', '')",{},{}
"('MAR09985', 'ENSG00000088386')",{},{}
"('MAR09986', '')",{},{}
"('MAR09987', '')",{},{}
"('MAR09988', '')",{},{}
"('MAR09989', '')",{},{}
"('MAR09990', '')",{},{}
"('MAR09991', '')",{},{}
"('MAR09992', '')",{},{}
"('MAR09993', '')",{},{}
"('MAR09994', '')",{},{}
"('MAR09995', '')",{},{}
"('MAR09996', '')",{},{}
"('MAR09997', '')",{},{}
"('MAR09998', '')",{},{}
"('MAR09999', '')",{},{}
"('MAR10000', '')",{},{}
"('MAR10001', '')",{},{}
"('MAR10002', '')",{},{}
"('MAR10003', '')",{},{}
"('MAR10004', '')",{},{}
"('MAR10005', '')",{},{}
"('MAR10006', '')",{},{}
"('MAR10007', '')",{},{}
"('MAR10008', 'ENSG00000158296')",{},{}
"('MAR10009', '')",{},{}
"('MAR10010', 'ENSG00000073734 or ENSG00000108846 or ENSG00000121270')","{'ENSG00000073734': ('ENSG00000073734', 0.05201755968488785, 4.325), 'ENSG00000108846': ('ENSG00000108846', 0.9479824403151121, 78.82)}","{'ENSG00000073734': ('ENSG00000073734', 0.07352188522219008, 6.608), 'ENSG00000108846': ('ENSG00000108846', 0.9264781147778098, 83.27)}"
"('MAR10011', 'ENSG00000100652')","{'ENSG00000100652': ('ENSG00000100652', 1, 94.08)}","{'ENSG00000100652': ('ENSG00000100652', 1, 124.5)}"
"('MAR10012', '')",{},{}
"('MAR10013', '')",{},{}
"('MAR10014', 'ENSG00000073734 or ENSG00000108846 or ENSG00000121270')","{'ENSG00000073734': ('ENSG00000073734', 0.05201755968488785, 4.325), 'ENSG00000108846': ('ENSG00000108846', 0.9479824403151121, 78.82)}","{'ENSG00000073734': ('ENSG00000073734', 0.07352188522219008, 6.608), 'ENSG00000108846': ('ENSG00000108846', 0.9264781147778098, 83.27)}"
"('MAR10015', '')",{},{}
"('MAR10016', '')",{},{}
"('MAR10017', '')",{},{}
"('MAR10018', '')",{},{}
"('MAR10019', '')",{},{}
"('MAR10020', 'ENSG00000073734 or ENSG00000108846 or ENSG00000121270')","{'ENSG00000073734': ('ENSG00000073734', 0.05201755968488785, 4.325), 'ENSG00000108846': ('ENSG00000108846', 0.9479824403151121, 78.82)}","{'ENSG00000073734': ('ENSG00000073734', 0.07352188522219008, 6.608), 'ENSG00000108846': ('ENSG00000108846', 0.9264781147778098, 83.27)}"
"('MAR10021', '')",{},{}
"('MAR10022', '')",{},{}
"('MAR10032', '')",{},{}
"('MAR10133', '')",{},{}
"('MAR10134', '')",{},{}
"('MAR10135', '')",{},{}
"('MAR10136', '')",{},{}
"('MAR10137', '')",{},{}
"('MAR10138', '')",{},{}
"('MAR10139', '')",{},{}
"('MAR10140', '')",{},{}
"('MAR10141', '')",{},{}
"('MAR10142', '')",{},{}
"('MAR10143', '')",{},{}
"('MAR10144', '')",{},{}
"('MAR10145', '')",{},{}
"('MAR10146', '')",{},{}
"('MAR10147', '')",{},{}
"('MAR10148', '')",{},{}
"('MAR10149', '')",{},{}
"('MAR10150', '')",{},{}
"('MAR10151', '')",{},{}
"('MAR10152', '')",{},{}
"('MAR10153', '')",{},{}
"('MAR10154', '')",{},{}
"('MAR10155', 'ENSG00000073734 or ENSG00000108846 or ENSG00000121270')","{'ENSG00000073734': ('ENSG00000073734', 0.05201755968488785, 4.325), 'ENSG00000108846': ('ENSG00000108846', 0.9479824403151121, 78.82)}","{'ENSG00000073734': ('ENSG00000073734', 0.07352188522219008, 6.608), 'ENSG00000108846': ('ENSG00000108846', 0.9264781147778098, 83.27)}"
"('MAR10156', '')",{},{}
"('MAR10157', '')",{},{}
"('MAR10158', '')",{},{}
"('MAR10159', '')",{},{}
"('MAR10160', '')",{},{}
"('MAR10161', '')",{},{}
"('MAR10162', '')",{},{}
"('MAR10163', '')",{},{}
"('MAR10165', '')",{},{}
"('MAR10166', '')",{},{}
"('MAR10167', '')",{},{}
"('MAR10168', '')",{},{}
"('MAR10169', '')",{},{}
"('MAR10170', '')",{},{}
"('MAR10171', '')",{},{}
"('MAR10172', '')",{},{}
"('MAR10173', '')",{},{}
"('MAR10174', '')",{},{}
"('MAR10175', '')",{},{}
"('MAR10176', '')",{},{}
"('MAR10177', '')",{},{}
"('MAR10178', '')",{},{}
"('MAR10179', '')",{},{}
"('MAR10180', '')",{},{}
"('MAR10181', '')",{},{}
"('MAR10182', '')",{},{}
"('MAR10183', '')",{},{}
"('MAR10184', '')",{},{}
"('MAR10185', '')",{},{}
"('MAR10186', '')",{},{}
"('MAR10187', '')",{},{}
"('MAR10188', '')",{},{}
"('MAR10189', '')",{},{}
"('MAR10190', '')",{},{}
"('MAR10191', '')",{},{}
"('MAR10192', '')",{},{}
"('MAR10193', '')",{},{}
"('MAR10194', '')",{},{}
"('MAR10195', '')",{},{}
"('MAR10196', '')",{},{}
"('MAR10197', '')",{},{}
"('MAR10198', '')",{},{}
"('MAR10199', '')",{},{}
"('MAR10200', '')",{},{}
"('MAR10201', '')",{},{}
"('MAR10202', '')",{},{}
"('MAR10203', '')",{},{}
"('MAR10204', '')",{},{}
"('MAR10205', '')",{},{}
"('MAR10206', '')",{},{}
"('MAR10207', '')",{},{}
"('MAR10208', '')",{},{}
"('MAR10209', '')",{},{}
"('MAR10210', '')",{},{}
"('MAR10211', '')",{},{}
"('MAR10212', '')",{},{}
"('MAR10213', '')",{},{}
"('MAR10214', '')",{},{}
"('MAR10215', '')",{},{}
"('MAR10216', '')",{},{}
"('MAR10217', '')",{},{}
"('MAR10218', '')",{},{}
"('MAR10219', '')",{},{}
"('MAR10220', '')",{},{}
"('MAR10221', '')",{},{}
"('MAR10222', '')",{},{}
"('MAR10223', '')",{},{}
"('MAR10224', '')",{},{}
"('MAR10225', '')",{},{}
"('MAR10226', '')",{},{}
"('MAR10227', '')",{},{}
"('MAR10228', '')",{},{}
"('MAR10229', '')",{},{}
"('MAR10230', '')",{},{}
"('MAR10231', '')",{},{}
"('MAR10232', '')",{},{}
"('MAR10233', '')",{},{}
"('MAR10234', '')",{},{}
"('MAR10235', '')",{},{}
"('MAR10236', '')",{},{}
"('MAR10237', '')",{},{}
"('MAR10238', '')",{},{}
"('MAR10239', '')",{},{}
"('MAR10240', '')",{},{}
"('MAR10241', '')",{},{}
"('MAR10242', '')",{},{}
"('MAR10243', '')",{},{}
"('MAR10244', '')",{},{}
"('MAR10245', '')",{},{}
"('MAR10246', '')",{},{}
"('MAR10247', '')",{},{}
"('MAR10248', '')",{},{}
"('MAR10249', '')",{},{}
"('MAR10250', '')",{},{}
"('MAR10251', '')",{},{}
"('MAR10252', '')",{},{}
"('MAR10253', '')",{},{}
"('MAR10254', '')",{},{}
"('MAR10255', '')",{},{}
"('MAR10256', '')",{},{}
"('MAR10257', '')",{},{}
"('MAR10258', '')",{},{}
"('MAR10259', '')",{},{}
"('MAR10260', '')",{},{}
"('MAR10261', '')",{},{}
"('MAR10262', '')",{},{}
"('MAR10263', '')",{},{}
"('MAR10264', '')",{},{}
"('MAR10265', '')",{},{}
"('MAR10266', '')",{},{}
"('MAR10267', '')",{},{}
"('MAR10268', '')",{},{}
"('MAR10269', '')",{},{}
"('MAR10270', '')",{},{}
"('MAR10271', '')",{},{}
"('MAR10272', '')",{},{}
"('MAR10273', '')",{},{}
"('MAR10274', '')",{},{}
"('MAR10275', '')",{},{}
"('MAR10276', '')",{},{}
"('MAR10277', '')",{},{}
"('MAR10278', '')",{},{}
"('MAR10279', '')",{},{}
"('MAR10280', '')",{},{}
"('MAR10281', '')",{},{}
"('MAR10282', '')",{},{}
"('MAR10283', '')",{},{}
"('MAR10284', '')",{},{}
"('MAR10285', '')",{},{}
"('MAR10286', '')",{},{}
"('MAR10287', '')",{},{}
"('MAR10288', '')",{},{}
"('MAR10289', '')",{},{}
"('MAR10290', '')",{},{}
"('MAR10291', '')",{},{}
"('MAR10292', '')",{},{}
"('MAR10293', '')",{},{}
"('MAR10294', '')",{},{}
"('MAR10295', '')",{},{}
"('MAR10296', '')",{},{}
"('MAR10297', '')",{},{}
"('MAR10298', '')",{},{}
"('MAR10299', '')",{},{}
"('MAR10300', '')",{},{}
"('MAR10301', '')",{},{}
"('MAR10302', '')",{},{}
"('MAR10303', '')",{},{}
"('MAR10304', '')",{},{}
"('MAR10305', '')",{},{}
"('MAR10306', '')",{},{}
"('MAR10307', '')",{},{}
"('MAR10308', '')",{},{}
"('MAR10309', '')",{},{}
"('MAR10310', '')",{},{}
"('MAR10311', '')",{},{}
"('MAR10312', '')",{},{}
"('MAR10313', '')",{},{}
"('MAR10314', '')",{},{}
"('MAR10315', '')",{},{}
"('MAR10316', '')",{},{}
"('MAR10317', '')",{},{}
"('MAR10318', '')",{},{}
"('MAR10319', '')",{},{}
"('MAR10320', '')",{},{}
"('MAR10321', '')",{},{}
"('MAR10322', '')",{},{}
"('MAR10323', '')",{},{}
"('MAR10324', '')",{},{}
"('MAR10325', '')",{},{}
"('MAR10326', '')",{},{}
"('MAR10327', '')",{},{}
"('MAR10328', '')",{},{}
"('MAR10329', '')",{},{}
"('MAR10330', '')",{},{}
"('MAR10331', '')",{},{}
"('MAR10332', '')",{},{}
"('MAR10333', '')",{},{}
"('MAR10334', '')",{},{}
"('MAR10335', '')",{},{}
"('MAR10336', '')",{},{}
"('MAR10337', '')",{},{}
"('MAR10338', '')",{},{}
"('MAR10339', '')",{},{}
"('MAR10340', '')",{},{}
"('MAR10341', '')",{},{}
"('MAR10342', '')",{},{}
"('MAR10343', '')",{},{}
"('MAR10344', '')",{},{}
"('MAR10345', '')",{},{}
"('MAR10346', '')",{},{}
"('MAR10347', '')",{},{}
"('MAR10348', '')",{},{}
"('MAR10349', '')",{},{}
"('MAR10350', '')",{},{}
"('MAR10351', '')",{},{}
"('MAR10352', '')",{},{}
"('MAR10353', '')",{},{}
"('MAR10354', '')",{},{}
"('MAR10355', '')",{},{}
"('MAR10356', '')",{},{}
"('MAR10357', '')",{},{}
"('MAR10358', '')",{},{}
"('MAR10359', '')",{},{}
"('MAR10360', '')",{},{}
"('MAR10361', '')",{},{}
"('MAR10362', '')",{},{}
"('MAR10363', '')",{},{}
"('MAR10364', '')",{},{}
"('MAR10365', '')",{},{}
"('MAR10366', '')",{},{}
"('MAR10367', '')",{},{}
"('MAR10368', '')",{},{}
"('MAR10369', '')",{},{}
"('MAR10370', '')",{},{}
"('MAR10371', '')",{},{}
"('MAR10372', '')",{},{}
"('MAR10373', '')",{},{}
"('MAR10374', '')",{},{}
"('MAR10375', '')",{},{}
"('MAR10376', '')",{},{}
"('MAR10377', '')",{},{}
"('MAR10378', '')",{},{}
"('MAR10379', '')",{},{}
"('MAR10380', '')",{},{}
"('MAR10381', '')",{},{}
"('MAR10382', '')",{},{}
"('MAR10383', '')",{},{}
"('MAR10384', '')",{},{}
"('MAR10385', '')",{},{}
"('MAR10386', '')",{},{}
"('MAR10387', '')",{},{}
"('MAR10388', '')",{},{}
"('MAR10389', '')",{},{}
"('MAR10390', '')",{},{}
"('MAR10391', '')",{},{}
"('MAR10392', '')",{},{}
"('MAR10393', '')",{},{}
"('MAR10394', '')",{},{}
"('MAR10395', '')",{},{}
"('MAR10396', '')",{},{}
"('MAR10397', '')",{},{}
"('MAR10398', '')",{},{}
"('MAR10399', '')",{},{}
"('MAR10400', '')",{},{}
"('MAR10401', '')",{},{}
"('MAR10402', '')",{},{}
"('MAR10403', '')",{},{}
"('MAR10404', '')",{},{}
"('MAR10405', '')",{},{}
"('MAR10406', '')",{},{}
"('MAR10407', '')",{},{}
"('MAR10408', '')",{},{}
"('MAR10409', '')",{},{}
"('MAR10411', '')",{},{}
"('MAR10412', '')",{},{}
"('MAR10413', '')",{},{}
"('MAR10414', '')",{},{}
"('MAR10415', '')",{},{}
"('MAR10416', '')",{},{}
"('MAR10417', '')",{},{}
"('MAR10418', '')",{},{}
"('MAR10419', '')",{},{}
"('MAR10420', '')",{},{}
"('MAR10421', '')",{},{}
"('MAR10422', '')",{},{}
"('MAR10423', '')",{},{}
"('MAR10424', '')",{},{}
"('MAR10425', '')",{},{}
"('MAR10426', '')",{},{}
"('MAR10427', '')",{},{}
"('MAR10428', '')",{},{}
"('MAR10429', '')",{},{}
"('MAR10430', '')",{},{}
"('MAR10431', '')",{},{}
"('MAR10432', '')",{},{}
"('MAR10434', '')",{},{}
"('MAR10435', '')",{},{}
"('MAR10436', '')",{},{}
"('MAR10437', '')",{},{}
"('MAR10438', '')",{},{}
"('MAR10439', '')",{},{}
"('MAR10440', '')",{},{}
"('MAR10441', '')",{},{}
"('MAR10442', '')",{},{}
"('MAR10443', '')",{},{}
"('MAR10444', '')",{},{}
"('MAR10445', 'ENSG00000136881')","{'ENSG00000136881': ('ENSG00000136881', 1, 2445.0)}","{'ENSG00000136881': ('ENSG00000136881', 1, 2926.0)}"
"('MAR10446', 'ENSG00000136881')","{'ENSG00000136881': ('ENSG00000136881', 1, 2445.0)}","{'ENSG00000136881': ('ENSG00000136881', 1, 2926.0)}"
"('MAR10448', '')",{},{}
"('MAR10449', '')",{},{}
"('MAR10450', '')",{},{}
"('MAR10451', 'ENSG00000073734 or ENSG00000108846 or ENSG00000121270')","{'ENSG00000073734': ('ENSG00000073734', 0.05201755968488785, 4.325), 'ENSG00000108846': ('ENSG00000108846', 0.9479824403151121, 78.82)}","{'ENSG00000073734': ('ENSG00000073734', 0.07352188522219008, 6.608), 'ENSG00000108846': ('ENSG00000108846', 0.9264781147778098, 83.27)}"
