,sample_1,sample_2,sample_3,sample_4
ENSG00000065615,0.05997109826589596,0.14983713355048858,0.038362068965517235,0.04172821270310192
ENSG00000065621,0.0656691446803191,1.5040877223441282,0.27854306697647063,0.03065520919652252
ENSG00000066322,43.52,56.00000000000001,61.39937759336101,44.24281984334203
ENSG00000066379,2.0,2.0,2.0,2.0
ENSG00000066651,0.7821011673151751,0.39869281045751637,0.42028985507246375,0.7391304347826086
ENSG00000066926,1.0,1.0,1.0,1.0
ENSG00000067057,1.0701178288584121,0.8698727015558698,1.7433155080213902,0.03021148036253777
ENSG00000067064,2.0,2.0,2.0,2.0
ENSG00000067113,0.5734973059551932,0.5812196677718161,6.132560049372183,2.0897071248146055
ENSG00000067225,7.0,7.0,7.0,7.0
ENSG00000067829,3.620305980528511,6.208103130755064,2.2473222979552094,1.9081225033288942
ENSG00000067992,0.0254330998894213,0.17590822179732313,0.051756885090218425,0.06659563132658498
ENSG00000068001,0.34141823234020136,0.38803755371721427,3.396814032149262,0.19392741273066386
ENSG00000068120,4.0,4.0,4.0,4.0
ENSG00000068308,0.0035759476261209237,0.0047349931266228796,0.02092320966350301,0.021959071050816275
ENSG00000068366,29.7003374103378,77.31118720115599,49.784475854751975,4.502218008968063
ENSG00000068650,15.0,15.0,15.0,15.0
ENSG00000068745,0.6868686868686869,3.429457364341085,1.8892655367231637,1.85278276481149
ENSG00000068903,0.37451235370611197,0.25381727158948686,0.3534378769601929,0.1969860064585576
ENSG00000069248,1.075850043591979,1.0246031746031745,1.0465264499681326,1.04
ENSG00000069535,6.811518324607332,3.8860759493670884,2.208393632416787,7.123459772892005
ENSG00000069849,5.797773654916515e-05,5.035983212353833e-13,5.7977736549165135e-05,5.7977736549165135e-05
ENSG00000070214,0.21836228287841197,0.14418604651162792,0.46603773584905656,0.9770674079221681
ENSG00000070423,0.002552010267737218,0.0050252430815258126,0.006571600377974399,0.004696439245154128
ENSG00000070501,0.12220702234382125,0.044107013738250204,0.06860809476801581,0.10880829015544044
ENSG00000070610,2.0,2.0,2.0,2.0
ENSG00000070614,1.183574879227053,1.096124031007752,1.9241379310344828,1.8046462513199577
ENSG00000070950,0.0003283288063755486,0.0007245699326851161,0.0011811700025770977,0.000789855691230467
ENSG00000071073,0.9946808510638299,1.2026143790849673,1.2864450127877238,0.18160651920838186
ENSG00000071553,0.15667767815007078,0.0363036303630363,0.1899757477768796,0.10764294049008168
ENSG00000071794,0.007775423096439128,0.003599476439790579,0.0034576067348166023,0.003799846298351982
ENSG00000072210,31.661514942655238,30.50917379025504,32.25336629192034,30.776510636253786
ENSG00000072401,0.018863982329940597,0.017950635751682882,0.007473584743578726,0.003778498847237638
ENSG00000072506,53.04332335693018,60.276260877841715,60.038637615531854,59.671527340568566
ENSG00000072609,0.0004924932095633226,0.0007245699326851161,0.0022979125504681733,0.001686448638032618
ENSG00000072682,2.386206896551724,2.084010840108401,2.068407310704961,2.0107686095032977
ENSG00000072756,0.017677430646713926,0.03479462379098103,0.042723371049551304,0.026504941599281226
ENSG00000072778,61.74739464041221,54.59503127136149,62.840725887867336,59.42173119533936
ENSG00000073060,3.0,3.0,3.0,3.0
ENSG00000073578,1.0,1.0,1.0,1.0
ENSG00000074416,6.061899513018565,8.794612297656466,8.8485163815269,8.82247874358894
ENSG00000074696,0.6870764197242349,0.9168615777163508,7.941208492106692,9.50232126276695
ENSG00000074800,1.0,1.0,1.0,1.0
ENSG00000075188,1.075850043591979,1.0246031746031745,1.0465264499681326,1.04
ENSG00000075239,3.0,3.0,3.0,3.0
ENSG00000075415,2.0,2.0,2.0,2.0
ENSG00000075975,0.0029251111840730673,0.00142576664173523,0.0034361309165879257,0.001686448638032618
ENSG00000076258,2.353846153846154,0.69,0.8421052631578949,0.2518656716417911
ENSG00000076555,2.0,2.0,2.0,2.0
